target,credit_amount,duration_months,age_years,installment_rate_pct,checking_status_ord,employment_since_ord,credit_history_ord,debtors_co_applicant,property_Immobilien,property_None,instplan_bank,instplan_none,housing_free,housing_own,housing_rent,Status_bin,purpose_Consumption
1,-0.098398388798312,-1.2364778603818776,-0.4877843092997643,0.9184771676276684,1.0443719009268386,0.0,0.5034279555987932,0,0,0,0,1,0,0,1,0,1.0
1,-0.1306224225568236,-0.4897623840726178,-0.0480220398264823,0.9184771676276684,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
1,-0.3880310731754099,-0.4897623840726178,0.2158353218574868,0.9184771676276684,1.0443719009268386,1.2905989913062863,0.5034279555987932,0,0,0,0,1,0,1,0,1,0.0
1,1.6298072312266232,0.2569530922366421,-1.279356394351672,-0.8701833340815202,-0.0010454173182449,0.0,0.5034279555987932,0,0,0,0,0,0,1,0,0,0.0
2,-0.4152680540903424,-1.0705410878687087,-1.0154990326677027,0.0241469167730741,1.0443719009268386,0.0,0.5034279555987932,0,1,0,0,1,0,1,0,0,1.0
1,1.3367219718039705,0.2569530922366421,-0.7516416709837335,0.9184771676276684,-1.0464627355633285,0.0,-1.3440140832958607,0,1,0,0,1,0,1,0,1,1.0
1,0.2315143377769253,0.0080479334668887,-0.6636892170890771,-1.7645135849361149,2.089789219171922,0.0,0.5034279555987932,0,0,0,1,0,0,1,0,0,1.0
2,1.53888942169368,2.2481943623946683,0.919454953014738,0.9184771676276684,-0.0010454173182449,1.2905989913062863,-1.3440140832958607,0,0,1,0,1,1,0,0,1,1.0
1,-0.1659154119113839,-0.2408572253028645,-0.6636892170890771,0.9184771676276684,1.0443719009268386,0.0,-1.3440140832958607,0,1,0,1,0,0,1,0,0,0.0
1,0.494677280138103,2.2481943623946683,-0.7516416709837335,-1.7645135849361149,-1.0464627355633285,0.0,1.42714897504612,0,1,0,0,0,0,1,0,0,0.0
2,-0.6178191234295579,-0.738667542842371,1.8869319458559584,0.9184771676276684,-0.0010454173182449,0.0,0.5034279555987932,0,1,0,0,0,0,1,0,1,1.0
2,-0.2491608324542054,-0.9875727016121244,-1.1914039404570154,0.9184771676276684,1.0443719009268386,-1.1578146534303573,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
2,3.712860842044692,0.7547634097761486,-0.1359744937211387,-1.7645135849361149,-0.0010454173182449,-1.1578146534303573,0.5034279555987932,0,0,1,0,1,0,1,0,0,0.0
1,-0.4056775678526901,-0.738667542842371,-0.9275465787730462,0.0241469167730741,-1.0464627355633285,-0.341676771851476,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
1,-0.2955787858444423,-0.9875727016121244,-0.0480220398264823,0.9184771676276684,1.0443719009268386,0.0,0.5034279555987932,0,1,0,0,1,0,1,0,1,1.0
1,-0.4413541766567565,-1.2364778603818776,2.7664564848025224,0.9184771676276684,-0.0010454173182449,1.0,-1.3440140832958607,0,1,0,0,1,0,1,0,1,1.0
2,0.618202742879064,2.2481943623946683,0.919454953014738,0.9184771676276684,-0.0010454173182449,1.0,0.5034279555987932,0,0,1,0,1,1,0,0,1,1.0
2,0.076915699625971,0.5058582510063954,-1.103451486562359,0.9184771676276684,1.0443719009268386,-0.341676771851476,-1.3440140832958607,0,0,0,0,1,0,1,0,1,1.0
1,-0.2549151241967968,-0.738667542842371,2.4146466692238966,-0.8701833340815202,-1.0464627355633285,1.2905989913062863,-1.3440140832958607,0,1,0,0,1,0,1,0,1,1.0
2,0.499280713532176,0.2569530922366421,-0.3998318554051079,-0.8701833340815202,-1.0464627355633285,1.2905989913062863,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
1,-0.4532463795914452,-0.9875727016121244,-0.9275465787730462,0.9184771676276684,-0.0010454173182449,-0.341676771851476,-1.3440140832958607,0,1,0,0,1,0,1,0,1,1.0
1,0.9404430804641796,-0.8216359290989554,1.35921722248802,-0.8701833340815202,1.0443719009268386,0.4744611097274053,-0.4202930638485338,0,0,0,0,1,0,1,0,1,1.0
1,3.185384098973818,0.7547634097761486,0.2158353218574868,0.0241469167730741,-0.0010454173182449,1.0,-1.3440140832958607,0,0,1,0,1,1,0,0,1,1.0
2,1.4997602378440589,1.2525737273156552,-1.103451486562359,0.9184771676276684,-0.0010454173182449,-1.1578146534303573,-1.3440140832958607,1,0,1,0,1,0,0,1,0,1.0
1,-0.1471180588855855,-0.2408572253028645,-1.103451486562359,-0.8701833340815202,-0.0010454173182449,0.4744611097274053,0.5034279555987932,0,0,0,0,1,0,0,1,0,1.0
1,3.778459767910233,2.2481943623946683,0.039930414068174,0.9184771676276684,1.0443719009268386,0.0,1.42714897504612,1,0,1,0,1,1,0,0,1,1.0
1,-0.2886736357533327,-0.738667542842371,-1.1914039404570154,-1.7645135849361149,1.0443719009268386,-0.341676771851476,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
1,-0.1141267862280617,0.2569530922366421,0.1278828679628304,0.9184771676276684,-1.0464627355633285,0.0,-1.3440140832958607,0,0,0,0,1,0,1,0,0,1.0
1,0.2211566126402608,0.2569530922366421,-0.5757367631944207,-0.8701833340815202,1.0443719009268386,-1.1578146534303573,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
2,2.4277356861992905,0.2569530922366421,-0.7516416709837335,-0.8701833340815202,-1.0464627355633285,-1.1578146534303573,-0.4202930638485338,0,0,0,1,0,0,1,0,1,0.0
2,-0.631245804162271,-0.738667542842371,-1.3673088482463285,0.9184771676276684,-0.0010454173182449,0.4744611097274053,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
1,-0.2115661264026086,-0.738667542842371,-1.0154990326677027,0.0241469167730741,-1.0464627355633285,0.0,0.5034279555987932,0,1,0,0,1,0,0,1,1,1.0
1,-0.0155365877049966,-0.738667542842371,0.1278828679628304,0.9184771676276684,-1.0464627355633285,0.0,0.5034279555987932,0,0,1,0,1,1,0,0,1,1.0
1,-0.4471084683993478,-0.8216359290989554,1.8869319458559584,0.9184771676276684,-1.0464627355633285,1.0,-1.3440140832958607,0,1,0,0,1,0,1,0,0,1.0
1,2.133883187877625,1.7503840448551615,0.8315024991200816,-0.8701833340815202,-0.0010454173182449,0.4744611097274053,0.5034279555987932,0,0,0,0,1,1,0,0,1,1.0
2,-0.153639589527189,0.7547634097761486,-0.4877843092997643,0.9184771676276684,1.0443719009268386,0.0,-0.4202930638485338,0,0,1,0,0,0,1,0,1,1.0
1,-0.3826604008823247,-0.8216359290989554,0.3917402296467996,0.9184771676276684,1.0443719009268386,0.0,-1.3440140832958607,0,0,0,0,1,0,1,0,0,1.0
1,0.4824014577539081,-0.9875727016121244,-0.8395941248783899,-1.7645135849361149,-1.0464627355633285,-0.341676771851476,0.5034279555987932,0,1,0,0,1,0,0,1,1,1.0
2,-0.0577347271506665,-0.2408572253028645,-0.6636892170890771,0.9184771676276684,-1.0464627355633285,0.0,-0.4202930638485338,0,0,0,0,1,0,1,0,0,0.0
1,-0.5813752757264793,-0.738667542842371,0.2158353218574868,0.9184771676276684,-1.0464627355633285,1.2905989913062863,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
1,-0.3730699146446725,-0.90460431535554,-0.7516416709837335,0.9184771676276684,2.089789219171922,0.0,-1.3440140832958607,0,0,0,0,1,0,1,0,1,1.0
1,0.1398292893449698,0.2569530922366421,-0.0480220398264823,0.9184771676276684,-1.0464627355633285,-0.341676771851476,-1.3440140832958607,0,1,0,0,1,0,1,0,1,1.0
1,0.1839455260381701,-0.9875727016121244,0.039930414068174,-0.8701833340815202,-0.0010454173182449,0.0,-1.3440140832958607,0,1,0,0,1,0,0,1,1,1.0
1,1.0678047377002011,0.2569530922366421,1.0074074069093943,0.0241469167730741,-1.0464627355633285,0.0,-1.3440140832958607,0,0,1,0,1,1,0,0,0,1.0
1,0.2875227774048144,0.2569530922366421,-0.4877843092997643,0.9184771676276684,1.0443719009268386,0.0,0.5034279555987932,0,0,1,0,1,1,0,0,1,1.0
2,0.8836674019372782,-0.4897623840726178,0.3917402296467996,0.0241469167730741,-1.0464627355633285,-0.341676771851476,0.5034279555987932,0,0,0,0,1,0,1,0,1,0.0
2,-0.4260093986765129,-1.2364778603818776,1.0074074069093943,0.9184771676276684,1.0443719009268386,1.0,-0.4202930638485338,0,0,0,0,1,0,1,0,1,1.0
2,0.0546657715546178,-0.2408572253028645,-1.1914039404570154,-0.8701833340815202,-0.0010454173182449,-0.341676771851476,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
1,0.3182123333653016,0.2569530922366421,-1.1914039404570154,0.9184771676276684,-0.0010454173182449,-1.1578146534303573,0.5034279555987932,0,0,1,1,0,1,0,0,1,1.0
2,-0.0324158434832646,-0.0749204527896956,-0.2239269476157951,0.9184771676276684,-0.0010454173182449,-0.341676771851476,-1.3440140832958607,0,0,0,1,0,0,0,1,0,1.0
1,3.031552699721876,2.2481943623946683,0.1278828679628304,0.9184771676276684,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,0,0,0,1,0,1,1.0
2,-0.2533806463987724,0.2569530922366421,-0.5757367631944207,0.9184771676276684,-0.0010454173182449,0.0,-0.4202930638485338,0,0,0,0,1,0,0,1,0,1.0
2,1.2565455068571976,4.239435632552695,-1.0154990326677027,-0.8701833340815202,1.0443719009268386,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
2,1.1406924331063586,0.5058582510063954,1.2712647685933636,-0.8701833340815202,-0.0010454173182449,0.0,2.350869994493447,0,0,0,0,0,0,1,0,1,0.0
2,-0.5437805696748825,-0.738667542842371,-1.279356394351672,0.9184771676276684,-0.0010454173182449,0.0,0.5034279555987932,0,0,0,0,1,0,0,1,0,0.0
1,-0.3458329337297401,-0.90460431535554,-0.0480220398264823,0.0241469167730741,-1.0464627355633285,-0.341676771851476,0.5034279555987932,0,1,0,0,1,0,0,1,1,1.0
2,-0.4847031744509447,-0.2408572253028645,-0.4877843092997643,0.0241469167730741,1.0443719009268386,1.2905989913062863,-1.3440140832958607,0,1,0,1,0,0,1,0,1,1.0
1,1.5503980051788626,-0.2408572253028645,0.479692683541456,-0.8701833340815202,1.0443719009268386,1.2905989913062863,-1.3440140832958607,0,0,1,0,1,0,1,0,1,1.0
1,-0.6005562482017839,-0.738667542842371,0.2158353218574868,0.9184771676276684,1.0443719009268386,1.2905989913062863,0.5034279555987932,0,0,0,0,1,0,1,0,1,0.0
2,0.0458425242159777,0.2569530922366421,-0.0480220398264823,0.9184771676276684,-0.0010454173182449,-1.1578146534303573,0.5034279555987932,0,1,0,0,1,0,1,0,0,1.0
1,-0.5418624724273521,-1.0705410878687087,-0.8395941248783899,0.0241469167730741,1.0443719009268386,-1.1578146534303573,0.5034279555987932,0,1,0,0,1,0,1,0,0,0.0
1,-0.3573415172149228,-0.9875727016121244,-0.8395941248783899,0.9184771676276684,-1.0464627355633285,-0.341676771851476,0.5034279555987932,0,1,0,0,1,0,0,1,0,1.0
1,0.7025990217704038,0.2569530922366421,-0.0480220398264823,-0.8701833340815202,-1.0464627355633285,0.0,-0.4202930638485338,0,0,0,0,1,0,1,0,1,1.0
1,0.6339311403088137,0.2569530922366421,-0.9275465787730462,-0.8701833340815202,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,0,1,0,0,1,0,1.0
2,-0.4540136184904574,-0.9875727016121244,-0.3118794015104515,0.9184771676276684,1.0443719009268386,1.2905989913062863,-1.3440140832958607,0,0,1,0,1,1,0,0,1,0.0
2,-0.4267766375755251,0.2569530922366421,-1.0154990326677027,0.9184771676276684,-0.0010454173182449,0.0,0.5034279555987932,0,0,0,0,1,0,0,1,0,1.0
1,-0.7601419391963172,-1.2364778603818776,1.4471696763826765,0.9184771676276684,-0.0010454173182449,1.2905989913062863,-1.3440140832958607,0,0,0,0,1,0,1,0,1,1.0
2,-0.2579840797928455,0.0080479334668887,0.3917402296467996,0.9184771676276684,-0.0010454173182449,-0.341676771851476,1.42714897504612,0,0,0,0,1,0,1,0,1,1.0
1,-0.0262779322911671,-0.738667542842371,0.919454953014738,-1.7645135849361149,2.089789219171922,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
2,0.968447300278124,2.2481943623946683,-0.2239269476157951,0.0241469167730741,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,1,0,0,0,1,1,0.0
1,2.166107221636137,0.4228898647498109,-0.4877843092997643,-0.8701833340815202,1.0443719009268386,-1.1578146534303573,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
1,-0.3220485278603625,-0.738667542842371,2.678504030907866,-0.8701833340815202,2.089789219171922,-1.9739525350092384,-1.3440140832958607,0,0,1,1,0,1,0,0,1,1.0
1,-0.3665483840030689,-0.9875727016121244,2.062836853645272,0.0241469167730741,-0.0010454173182449,1.0,0.5034279555987932,0,1,0,0,1,0,1,0,1,1.0
1,1.886832262395704,2.2481943623946683,-0.3118794015104515,0.0241469167730741,-1.0464627355633285,0.0,-0.4202930638485338,0,0,0,1,0,0,1,0,1,1.0
1,0.2905917330008631,-0.738667542842371,1.4471696763826765,-0.8701833340815202,-1.0464627355633285,1.0,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
1,0.5537546753620408,0.0080479334668887,-1.0154990326677027,-0.8701833340815202,-0.0010454173182449,0.4744611097274053,0.5034279555987932,1,1,0,0,1,0,1,0,1,1.0
1,1.441833700968639,-0.738667542842371,-0.3118794015104515,-0.8701833340815202,1.0443719009268386,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
1,-0.0780665579744893,-1.2364778603818776,0.479692683541456,-0.8701833340815202,2.089789219171922,0.0,0.5034279555987932,0,1,0,0,1,0,1,0,1,1.0
1,0.4471084683993478,-0.0749204527896956,0.7435500452254252,-0.8701833340815202,-1.0464627355633285,0.0,-1.3440140832958607,0,1,0,0,1,0,1,0,0,1.0
1,0.0285796489882037,1.2525737273156552,-0.9275465787730462,0.9184771676276684,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
1,1.2174163230075763,1.2525737273156552,0.5676451374361124,-0.8701833340815202,-0.0010454173182449,0.0,0.5034279555987932,0,0,1,0,1,1,0,0,1,1.0
1,0.1643809341133595,-0.738667542842371,1.8869319458559584,-0.8701833340815202,-1.0464627355633285,1.2905989913062863,-1.3440140832958607,0,0,1,1,0,1,0,0,0,0.0
2,-0.3657811451040568,-0.9875727016121244,-1.1914039404570154,0.0241469167730741,-0.0010454173182449,0.0,0.5034279555987932,0,0,0,0,1,0,0,1,0,1.0
1,0.5813752757264793,1.2525737273156552,0.8315024991200816,-0.8701833340815202,-1.0464627355633285,0.0,0.5034279555987932,0,1,0,0,1,0,1,0,0,1.0
2,-0.2077299319075477,-0.4897623840726178,-0.8395941248783899,-0.8701833340815202,1.0443719009268386,-1.1578146534303573,2.350869994493447,0,1,0,0,1,0,0,1,0,1.0
1,-0.3063201304306128,-0.90460431535554,-0.3998318554051079,0.9184771676276684,1.0443719009268386,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
1,-0.0719286467823918,-0.90460431535554,-0.7516416709837335,-0.8701833340815202,-0.0010454173182449,-1.1578146534303573,-1.3440140832958607,1,1,0,0,1,0,0,1,0,1.0
1,0.4632204852786036,-0.738667542842371,0.8315024991200816,-0.8701833340815202,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
1,-0.3680828618010933,-0.4897623840726178,-0.3998318554051079,0.9184771676276684,-1.0464627355633285,-0.341676771851476,-1.3440140832958607,0,0,0,0,1,0,1,0,1,1.0
1,-0.2223074709887791,-1.2364778603818776,-0.4877843092997643,-0.8701833340815202,-1.0464627355633285,0.0,-1.3440140832958607,0,1,0,0,1,0,0,1,0,1.0
1,-0.1770403759470605,-0.738667542842371,-1.1914039404570154,0.9184771676276684,-0.0010454173182449,-1.1578146534303573,0.5034279555987932,0,0,0,0,1,0,0,1,0,1.0
1,-0.2882900163038266,-0.2408572253028645,-1.0154990326677027,0.0241469167730741,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,0,1,0,0,1,0,1.0
2,0.3949362232665196,0.2569530922366421,-0.4877843092997643,0.9184771676276684,-0.0010454173182449,-1.1578146534303573,1.42714897504612,0,0,1,0,1,1,0,0,1,1.0
1,-0.4954445190371151,-0.2408572253028645,0.039930414068174,0.9184771676276684,-1.0464627355633285,0.0,-1.3440140832958607,0,1,0,0,1,0,1,0,0,1.0
1,-0.567181356094754,-0.738667542842371,-1.103451486562359,-0.8701833340815202,1.0443719009268386,0.0,0.5034279555987932,0,1,0,0,1,0,0,1,0,0.0
2,1.7026949266327802,2.2481943623946683,-0.3998318554051079,0.0241469167730741,-0.0010454173182449,-0.341676771851476,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
1,-0.2123333653016207,-1.2364778603818776,-1.279356394351672,-1.7645135849361149,-1.0464627355633285,-0.341676771851476,0.5034279555987932,0,0,0,0,1,0,0,1,0,1.0
2,0.1747386592500239,-0.2408572253028645,-0.3998318554051079,-0.8701833340815202,-1.0464627355633285,0.0,-1.3440140832958607,0,0,0,1,0,0,1,0,1,1.0
1,-0.5322719861896998,-1.2364778603818776,-1.0154990326677027,0.0241469167730741,-1.0464627355633285,0.0,-0.4202930638485338,0,1,0,0,1,0,1,0,0,1.0
1,-0.3861129759278795,-0.9875727016121244,-1.3673088482463285,-1.7645135849361149,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
1,-0.60976311498993,-1.1535094741252931,0.919454953014738,0.9184771676276684,-1.0464627355633285,0.0,-1.3440140832958607,0,0,0,0,1,0,0,1,1,1.0
2,-0.5387935168313034,0.2569530922366421,-0.5757367631944207,0.9184771676276684,-0.0010454173182449,1.2905989913062863,0.5034279555987932,0,0,0,1,0,0,1,0,0,1.0
1,0.865637287810492,1.999289203624915,-0.7516416709837335,0.0241469167730741,1.0443719009268386,0.0,-1.3440140832958607,0,0,0,0,1,0,1,0,1,1.0
1,-0.1977558262203893,-0.738667542842371,0.7435500452254252,0.0241469167730741,1.0443719009268386,1.0,-1.3440140832958607,0,0,0,0,1,0,1,0,1,1.0
1,2.669032319938621,0.2569530922366421,1.095359860804051,-0.8701833340815202,-1.0464627355633285,-0.341676771851476,0.5034279555987932,0,0,1,0,1,1,0,0,0,1.0
1,-0.0247434544931428,0.2569530922366421,1.6230745841719891,0.9184771676276684,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
2,1.991560372110866,-0.2408572253028645,1.35921722248802,-1.7645135849361149,-0.0010454173182449,0.0,0.5034279555987932,0,0,0,0,1,1,0,0,1,1.0
1,0.3546561810683801,-0.2408572253028645,-0.2239269476157951,-1.7645135849361149,1.0443719009268386,0.0,2.350869994493447,0,0,0,1,0,0,1,0,0,1.0
2,0.0999328665963364,0.0080479334668887,0.479692683541456,0.9184771676276684,-1.0464627355633285,-1.1578146534303573,-0.4202930638485338,0,1,0,1,0,0,1,0,1,0.0
2,0.119497458521147,-0.4897623840726178,-0.6636892170890771,-0.8701833340815202,1.0443719009268386,0.0,0.5034279555987932,0,0,0,0,1,0,0,1,0,1.0
2,3.948403184041431,1.2525737273156552,1.0074074069093943,-1.7645135849361149,1.0443719009268386,0.0,0.5034279555987932,0,0,1,0,1,1,0,0,1,1.0
1,-0.5901985230651194,-0.90460431535554,2.4146466692238966,0.9184771676276684,2.089789219171922,1.2905989913062863,-1.3440140832958607,0,0,1,0,1,1,0,0,1,1.0
2,-0.0159202071545027,-0.2408572253028645,-0.6636892170890771,0.0241469167730741,1.0443719009268386,-1.1578146534303573,2.350869994493447,0,0,0,0,1,0,1,0,0,1.0
1,-0.0404718519228924,-0.738667542842371,-1.0154990326677027,0.9184771676276684,-0.0010454173182449,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
1,-0.2982641219909849,-0.738667542842371,0.039930414068174,-0.8701833340815202,-1.0464627355633285,0.4744611097274053,0.5034279555987932,0,0,0,0,1,0,1,0,1,0.0
1,1.9136856238611293,-0.90460431535554,3.030313846486492,-0.8701833340815202,1.0443719009268386,1.0,0.5034279555987932,0,0,1,1,0,1,0,0,1,1.0
1,-0.2318979572264314,0.7547634097761486,-0.8395941248783899,0.9184771676276684,1.0443719009268386,-0.341676771851476,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
1,0.5104056775678527,-0.2408572253028645,-1.1914039404570154,-1.7645135849361149,-0.0010454173182449,-1.1578146534303573,0.5034279555987932,0,0,0,0,1,0,0,1,0,1.0
1,0.4977462357341517,0.2569530922366421,-1.3673088482463285,0.9184771676276684,2.089789219171922,1.2905989913062863,-1.3440140832958607,1,0,1,0,1,0,0,1,1,1.0
1,0.9036156133115948,-0.738667542842371,-1.3673088482463285,-1.7645135849361149,-1.0464627355633285,-1.1578146534303573,0.5034279555987932,0,0,0,0,1,0,0,1,0,1.0
2,0.7252325692912631,1.2525737273156552,-0.8395941248783899,0.9184771676276684,2.089789219171922,-0.341676771851476,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
2,4.602857964898821,1.2525737273156552,1.8869319458559584,0.9184771676276684,1.0443719009268386,0.0,0.5034279555987932,0,0,1,0,1,1,0,0,1,1.0
1,-0.4850867939004507,-0.2408572253028645,-0.4877843092997643,0.9184771676276684,-1.0464627355633285,0.0,-1.3440140832958607,0,0,0,0,1,0,1,0,0,1.0
2,0.7628272753428599,2.2481943623946683,-1.0154990326677027,0.0241469167730741,-0.0010454173182449,-1.1578146534303573,0.5034279555987932,0,0,0,0,1,0,0,1,0,1.0
1,1.312937565934593,1.2525737273156552,-0.3998318554051079,-0.8701833340815202,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,1,0.0
1,0.2318979572264314,0.2569530922366421,2.4146466692238966,0.0241469167730741,-0.0010454173182449,1.0,0.5034279555987932,0,0,1,1,0,0,1,0,1,1.0
2,-0.3205140500623382,-0.738667542842371,-0.9275465787730462,-0.8701833340815202,1.0443719009268386,0.0,0.5034279555987932,0,1,0,0,1,0,1,0,0,1.0
2,-0.4049103289536779,-0.4897623840726178,-0.9275465787730462,-0.8701833340815202,1.0443719009268386,0.0,1.42714897504612,0,0,0,0,1,0,0,1,0,1.0
1,3.0867939004507527,3.2438149974736814,0.5676451374361124,-0.8701833340815202,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
1,-0.6208880790256066,-0.738667542842371,0.3917402296467996,0.9184771676276684,-0.0010454173182449,-0.341676771851476,0.5034279555987932,0,1,0,0,1,0,1,0,0,1.0
1,-0.3960870816150378,-0.90460431535554,0.8315024991200816,0.9184771676276684,-1.0464627355633285,1.2905989913062863,0.5034279555987932,1,0,0,0,1,0,1,0,1,1.0
2,1.844250503500528,1.2525737273156552,-1.103451486562359,-0.8701833340815202,-1.0464627355633285,0.0,-1.3440140832958607,0,0,0,0,1,0,0,1,0,1.0
1,-0.358108756113935,-0.4897623840726178,0.3917402296467996,0.9184771676276684,-1.0464627355633285,0.0,0.5034279555987932,0,1,0,0,1,0,0,1,0,1.0
1,-0.3473674115277644,-1.0705410878687087,-0.2239269476157951,0.9184771676276684,1.0443719009268386,0.0,0.5034279555987932,0,1,0,0,1,0,1,0,1,1.0
2,0.9270163997314664,0.2569530922366421,-0.9275465787730462,-0.8701833340815202,1.0443719009268386,-1.1578146534303573,-1.3440140832958607,0,0,0,1,0,0,1,0,0,1.0
1,2.024168025318884,0.7547634097761486,2.4146466692238966,-1.7645135849361149,-1.0464627355633285,1.2905989913062863,-1.3440140832958607,0,0,0,0,1,0,1,0,1,1.0
1,-0.7939004507528532,-1.2364778603818776,0.479692683541456,-0.8701833340815202,-1.0464627355633285,0.0,-1.3440140832958607,0,1,0,1,0,0,1,0,0,1.0
1,-0.3021003164860458,-0.4897623840726178,-0.3998318554051079,0.9184771676276684,-1.0464627355633285,0.0,-1.3440140832958607,0,0,0,0,1,0,1,0,0,0.0
1,-0.4056775678526901,-0.4897623840726178,0.039930414068174,0.9184771676276684,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
1,-0.0857389469646111,-0.738667542842371,1.1833123146987072,-0.8701833340815202,-1.0464627355633285,0.4744611097274053,-1.3440140832958607,0,1,0,0,1,0,1,0,1,1.0
1,-0.2196221348422365,0.2569530922366421,-1.0154990326677027,0.9184771676276684,-0.0010454173182449,0.0,0.5034279555987932,1,0,0,0,1,0,1,0,1,1.0
2,-0.5821425146254915,-0.4897623840726178,0.1278828679628304,0.9184771676276684,1.0443719009268386,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
1,-0.0569674882516543,-0.738667542842371,-0.5757367631944207,-0.8701833340815202,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,1,0,0,1,0,0,1.0
1,-0.1682171286084204,-0.738667542842371,0.7435500452254252,-0.8701833340815202,2.089789219171922,-0.341676771851476,0.5034279555987932,0,0,0,0,1,0,0,1,0,1.0
2,3.4558358108756115,0.2569530922366421,-0.5757367631944207,-0.8701833340815202,1.0443719009268386,-0.341676771851476,0.5034279555987932,1,0,0,1,0,0,1,0,1,0.0
1,-0.6009398676512899,-1.2364778603818776,2.502599123118553,-0.8701833340815202,1.0443719009268386,0.0,0.5034279555987932,0,1,0,0,1,0,1,0,0,1.0
1,0.0212908794475879,0.2569530922366421,0.7435500452254252,0.9184771676276684,-1.0464627355633285,0.0,-0.4202930638485338,0,0,0,0,1,0,1,0,1,0.0
1,0.2583676992423516,0.0080479334668887,-0.6636892170890771,0.0241469167730741,-1.0464627355633285,-0.341676771851476,-0.4202930638485338,0,1,0,0,0,0,1,0,1,1.0
1,0.1099069722834947,0.0080479334668887,-0.6636892170890771,0.9184771676276684,-0.0010454173182449,0.0,0.5034279555987932,0,0,0,0,1,0,0,1,0,1.0
1,1.4387647453725905,-0.2408572253028645,-0.2239269476157951,0.0241469167730741,-1.0464627355633285,1.0,-1.3440140832958607,0,0,0,0,1,0,1,0,1,1.0
1,0.1762731370480483,-0.2408572253028645,-1.279356394351672,-1.7645135849361149,1.0443719009268386,0.0,0.5034279555987932,0,0,0,0,1,0,0,1,0,1.0
1,0.2069626930085355,-0.738667542842371,0.2158353218574868,0.9184771676276684,-1.0464627355633285,1.0,0.5034279555987932,0,0,1,0,1,0,1,0,1,1.0
1,-0.0918768581567085,-1.2364778603818776,-1.0154990326677027,-1.7645135849361149,-1.0464627355633285,-0.341676771851476,-1.3440140832958607,0,0,0,0,1,0,1,0,0,1.0
1,0.3224321473098686,0.0080479334668887,0.479692683541456,0.9184771676276684,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
2,0.4728109715162559,0.2569530922366421,-0.7516416709837335,0.0241469167730741,-0.0010454173182449,0.4744611097274053,1.42714897504612,0,0,0,1,0,0,1,0,1,1.0
1,-0.3515872254723314,-0.4897623840726178,-0.6636892170890771,-0.8701833340815202,-0.0010454173182449,-0.341676771851476,0.5034279555987932,0,0,0,0,1,0,0,1,0,1.0
2,1.6267382756305744,2.2481943623946683,-1.0154990326677027,0.0241469167730741,1.0443719009268386,0.4744611097274053,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
1,-0.43905245995972,-0.4067939978160333,2.8544089386971785,-0.8701833340815202,1.0443719009268386,-1.9739525350092384,-1.3440140832958607,0,0,0,0,1,1,0,0,1,1.0
1,0.8261244845113648,1.2525737273156552,-0.3998318554051079,0.9184771676276684,2.089789219171922,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
1,-0.4467248489498417,-0.738667542842371,0.3917402296467996,0.0241469167730741,1.0443719009268386,1.2905989913062863,0.5034279555987932,0,1,0,1,0,0,1,0,0,1.0
