target,robust_num__credit_amount,standard_cont__duration_months,standard_cont__age_years,standard_cont__installment_rate_pct,standard_cont__residence_since,standard_cont__existing_credits,standard_cont__dependents,standard_ordinal__savings_ord,standard_ordinal__checking_status_ord,standard_ordinal__employment_since_ord,standard_ordinal__credit_history_ord,bin__debtors_co_applicant,bin__debtors_guarantor,bin__debtors_none,bin__property_Auto,bin__property_Immobilien,bin__property_None,bin__property_Versicherung,bin__instplan_bank,bin__instplan_none,bin__instplan_stores,bin__housing_free,bin__housing_own,bin__housing_rent,bin__telephone_bin,bin__Status_bin,bin__purpose_Consumption,bin__purpose_Investment/Human Capital,bin__purpose_Other/Repairs,bin__job_bin
1,1.9390045075285316,-0.2408572253028645,0.3917402296467996,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,,-1.3440140832958607,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1
1,2.542437901601611,1.2525737273156552,-0.3998318554051079,0.024146916773074168,-0.7659772668958666,-0.7049259983890862,2.3348689263480744,-1.2313932643363965,-1.0464627355633285,,-0.4202930638485338,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1
2,0.8192193344202551,1.2525737273156552,-0.4877843092997643,-0.8701833340815202,-0.7659772668958666,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,-0.341676771851476,-0.4202930638485338,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
2,1.522393785364918,3.2438149974736814,0.5676451374361124,0.9184771676276685,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,,0.5034279555987932,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1
1,-0.41258271794379975,-0.9875727016121243,0.479692683541456,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-1.2313932643363965,-1.0464627355633285,1.2905989913062865,-1.3440140832958607,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1,-0.3945526038170135,-0.738667542842371,-0.048022039826482336,0.9184771676276685,-0.7659772668958666,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,-1.3440140832958607,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
2,0.39340174546849527,0.2569530922366421,0.3037877757521432,0.9184771676276685,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,1.2905989913062865,0.5034279555987932,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,
1,-0.3868802148268917,0.2569530922366421,-0.8395941248783899,0.9184771676276685,0.1405047057619635,-0.7049259983890862,-0.4282895663715403,0.8381752471533456,-1.0464627355633285,0.4744611097274053,0.5034279555987932,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,
1,-0.36271218950800804,-1.2364778603818776,3.4700761159597735,0.9184771676276685,0.1405047057619635,-0.7049259983890862,-0.4282895663715403,-1.2313932643363965,-0.0010454173182449684,-1.9739525350092386,0.5034279555987932,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,
1,1.7755826220389375,1.2525737273156552,-0.048022039826482336,-0.8701833340815202,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,-0.341676771851476,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,,,,1
1,-0.39225088711997697,-0.738667542842371,-1.103451486562359,0.024146916773074168,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,2.089789219171922,-0.341676771851476,0.5034279555987932,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,
1,0.26757456603049773,-0.738667542842371,-0.13597449372113873,0.024146916773074168,-1.6724592395536968,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,-1.1578146534303573,0.5034279555987932,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,-0.4148844346408363,-1.2364778603818776,0.03993041406817406,0.9184771676276685,1.0469866784197936,-0.7049259983890862,2.3348689263480744,-1.2313932643363965,-1.0464627355633285,-1.9739525350092386,0.5034279555987932,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1
1,0.2196221348422365,0.2569530922366421,1.35921722248802,0.024146916773074168,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,2.089789219171922,,0.5034279555987932,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1,1.9612544355998849,1.2525737273156552,1.6230745841719891,-0.8701833340815202,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,,-0.4202930638485338,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
2,4.693775774431764,-1.2364778603818776,-1.103451486562359,-1.7645135849361147,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-1.2313932643363965,1.0443719009268386,-1.9739525350092386,0.5034279555987932,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0
2,3.5448355231610242,0.2569530922366421,-1.103451486562359,-1.7645135849361147,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,-0.341676771851476,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,0.635465618106838,0.008047933466888799,-0.048022039826482336,-0.8701833340815202,0.1405047057619635,-0.7049259983890862,-0.4282895663715403,-1.2313932643363965,1.0443719009268386,0.4744611097274053,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1
1,1.2227869953006618,0.2569530922366421,0.7435500452254252,0.024146916773074168,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,1.2905989913062865,-1.3440140832958607,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1
1,-0.200441162366932,-0.6556991565857866,-0.6636892170890771,0.024146916773074168,-1.6724592395536968,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,,-1.3440140832958607,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,
1,-0.6500431571880695,-0.738667542842371,-0.8395941248783899,0.9184771676276685,-1.6724592395536968,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,-1.1578146534303573,0.5034279555987932,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,
1,-0.35964323391195935,-1.2364778603818776,-0.6636892170890771,-1.7645135849361147,-1.6724592395536968,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,-0.341676771851476,-1.3440140832958607,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
1,0.4482593267478661,0.2569530922366421,-1.103451486562359,0.024146916773074168,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,0.8381752471533456,-1.0464627355633285,,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1,-0.5598925865541383,-1.2364778603818776,0.3037877757521432,-1.7645135849361147,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,1.2905989913062865,-1.3440140832958607,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,,,,
1,0.5591253476551261,0.2569530922366421,1.2712647685933636,0.9184771676276685,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,2.9077437586430874,-1.0464627355633285,-0.341676771851476,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,
2,-0.6561810683801669,-0.738667542842371,-0.8395941248783899,0.9184771676276685,-1.6724592395536968,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,2.089789219171922,,1.4271489750461201,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.2790831495156804,-0.738667542842371,-0.048022039826482336,0.024146916773074168,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,2.9077437586430874,-1.0464627355633285,0.4744611097274053,-1.3440140832958607,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1,0.2848374412582718,0.2569530922366421,-0.3118794015104515,0.9184771676276685,0.1405047057619635,-0.7049259983890862,-0.4282895663715403,1.8729595028982167,-1.0464627355633285,,0.5034279555987932,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1
2,-0.7179437997506474,-1.2364778603818776,-1.103451486562359,0.9184771676276685,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,-1.1578146534303573,0.5034279555987932,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
1,0.2836865829097535,-0.738667542842371,2.238741761434584,-0.8701833340815202,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,2.9077437586430874,-1.0464627355633285,,0.5034279555987932,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,,,,0
1,0.1624628368658291,0.5888266372629798,-0.5757367631944207,0.9184771676276685,-0.7659772668958666,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,-1.3440140832958607,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
2,0.3949362232665196,1.2525737273156552,-0.6636892170890771,0.9184771676276685,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
1,1.5285316965570155,1.2525737273156552,0.03993041406817406,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-1.2313932643363965,-1.0464627355633285,,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
1,1.0731754099932866,0.5058582510063954,-0.8395941248783899,0.024146916773074168,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,-0.4202930638485338,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
1,0.5940347175601803,0.2569530922366421,0.479692683541456,0.9184771676276685,-0.7659772668958666,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,-1.3440140832958607,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,,,,
1,-0.1505706339311403,0.2569530922366421,-0.22392694761579512,0.024146916773074168,-0.7659772668958666,1.0270789116578085,-0.4282895663715403,-1.2313932643363965,-1.0464627355633285,,-1.3440140832958607,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
2,0.10760525558645824,-0.2408572253028645,2.5905515770132093,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,,0.5034279555987932,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
2,0.8790639685432051,-1.2364778603818776,-0.3118794015104515,-1.7645135849361147,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,-1.1578146534303573,0.5034279555987932,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,
1,0.332406252997027,-0.4897623840726178,-1.3673088482463283,-0.8701833340815202,0.1405047057619635,-0.7049259983890862,-0.4282895663715403,2.9077437586430874,-1.0464627355633285,,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,
1,-0.652728493334612,-0.738667542842371,1.798979491961302,0.9184771676276685,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,1.2905989913062865,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,,,,1
1,0.39263450656948307,-0.4897623840726178,-0.6636892170890771,0.9184771676276685,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,-1.3440140832958607,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1
1,-0.013618490457466194,0.2569530922366421,-0.6636892170890771,0.9184771676276685,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,0.4744611097274053,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1
1,0.04699338256449602,0.5058582510063954,0.6555975913307688,0.9184771676276685,1.0469866784197936,4.491088731751598,2.3348689263480744,-0.19660900859152544,-0.0010454173182449684,,-1.3440140832958607,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
2,-0.47472906876378634,-0.738667542842371,1.0953598608040507,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,-0.341676771851476,2.350869994493447,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
2,-0.3769061091397334,-0.9875727016121243,-0.13597449372113873,0.9184771676276685,-0.7659772668958666,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,2.089789219171922,-1.1578146534303573,2.350869994493447,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1
1,-0.35197084492183756,-0.738667542842371,0.12788286796283044,0.024146916773074168,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,1.8729595028982167,-1.0464627355633285,0.4744611097274053,-1.3440140832958607,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
2,1.8622806176273137,1.7503840448551617,-0.4877843092997643,0.9184771676276685,0.1405047057619635,-0.7049259983890862,-0.4282895663715403,-1.2313932643363965,-0.0010454173182449684,,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,,,,1
2,1.5461781912342956,0.7547634097761486,-0.3998318554051079,0.9184771676276685,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-1.2313932643363965,-0.0010454173182449684,1.2905989913062865,0.5034279555987932,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1
2,-0.006713340366356574,1.2525737273156552,-0.3998318554051079,0.9184771676276685,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,-0.341676771851476,0.5034279555987932,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,
2,0.9580895751414596,0.2569530922366421,-0.3998318554051079,-0.8701833340815202,0.1405047057619635,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,,0.5034279555987932,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1
2,-0.4229404430804642,-0.2408572253028645,1.0074074069093943,0.9184771676276685,0.1405047057619635,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,,0.5034279555987932,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1,-0.41756977078737895,-0.9046043153555399,-0.3118794015104515,0.024146916773074168,1.0469866784197936,1.0270789116578085,2.3348689263480744,-0.19660900859152544,-1.0464627355633285,,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,
1,1.335187494005946,1.2525737273156552,-0.13597449372113873,0.024146916773074168,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,,-1.3440140832958607,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1
2,-0.5840606118730219,-0.738667542842371,-0.22392694761579512,0.9184771676276685,0.1405047057619635,-0.7049259983890862,2.3348689263480744,-1.2313932643363965,-1.0464627355633285,1.2905989913062865,-1.3440140832958607,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,,,,
1,0.47779802435983504,-0.738667542842371,0.12788286796283044,-0.8701833340815202,-1.6724592395536968,1.0270789116578085,2.3348689263480744,-1.2313932643363965,-1.0464627355633285,,-1.3440140832958607,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
2,-0.4340654071161408,0.008047933466888799,0.3037877757521432,-0.8701833340815202,1.0469866784197936,-0.7049259983890862,2.3348689263480744,-0.19660900859152544,1.0443719009268386,1.2905989913062865,0.5034279555987932,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
1,-0.16860074805792655,-0.2408572253028645,-0.3118794015104515,0.9184771676276685,-1.6724592395536968,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,,-1.3440140832958607,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,
1,-0.07154502733288577,-0.738667542842371,1.4471696763826765,0.9184771676276685,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-1.2313932643363965,-1.0464627355633285,1.2905989913062865,0.5034279555987932,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
1,-0.1475016783350916,-0.738667542842371,0.6555975913307688,0.9184771676276685,1.0469866784197936,2.7590838217047033,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,1.2905989913062865,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,
1,-0.42447492087848854,-0.4897623840726178,1.0074074069093943,0.9184771676276685,0.1405047057619635,-0.7049259983890862,-0.4282895663715403,1.8729595028982167,-1.0464627355633285,,0.5034279555987932,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,,,,1
1,-0.39608708161503786,0.2569530922366421,0.12788286796283044,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,2.9077437586430874,-1.0464627355633285,,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1
2,-0.19622134842236502,-0.2408572253028645,-1.1914039404570154,0.9184771676276685,-1.6724592395536968,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,-0.4202930638485338,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,
2,-0.41219909849429365,-0.2408572253028645,-0.22392694761579512,0.9184771676276685,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,-0.341676771851476,-1.3440140832958607,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2,-0.14059652824398197,1.2525737273156552,2.238741761434584,0.9184771676276685,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,1.2905989913062865,2.350869994493447,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,,,,1
1,0.4597679102330488,-1.2364778603818776,-0.8395941248783899,-0.8701833340815202,0.1405047057619635,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,0.5034279555987932,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,
1,0.8464563153351875,0.2569530922366421,3.382123662065117,0.024146916773074168,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,
2,0.7520859307566894,0.7547634097761486,-0.8395941248783899,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,0.8381752471533456,1.0443719009268386,-0.341676771851476,2.350869994493447,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1.6140788337968734,3.2438149974736814,-0.13597449372113873,0.9184771676276685,1.0469866784197936,-0.7049259983890862,2.3348689263480744,-1.2313932643363965,-1.0464627355633285,,0.5034279555987932,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1
1,-0.07576484127745277,-0.738667542842371,0.3037877757521432,0.024146916773074168,-0.7659772668958666,1.0270789116578085,2.3348689263480744,-0.19660900859152544,-0.0010454173182449684,-0.341676771851476,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1,-0.40069051500911096,0.2569530922366421,0.03993041406817406,-0.8701833340815202,1.0469866784197936,1.0270789116578085,-0.4282895663715403,2.9077437586430874,2.089789219171922,,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,
2,-0.5848278507720341,-0.738667542842371,1.5351221302773328,0.9184771676276685,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,,0.5034279555987932,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
2,-0.36386304785652634,0.2569530922366421,-0.9275465787730462,0.9184771676276685,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-1.2313932643363965,-0.0010454173182449684,,0.5034279555987932,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,-0.3734535340941786,-1.2364778603818776,0.5676451374361124,-0.8701833340815202,1.0469866784197936,-0.7049259983890862,2.3348689263480744,0.8381752471533456,-1.0464627355633285,,0.5034279555987932,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,,,,
1,-0.2967296441929606,-0.9046043153555399,-0.3998318554051079,0.024146916773074168,-0.7659772668958666,-0.7049259983890862,2.3348689263480744,-0.19660900859152544,-1.0464627355633285,-0.341676771851476,0.5034279555987932,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,
1,-0.45784981298551836,-0.9875727016121243,1.1833123146987072,-0.8701833340815202,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,0.8381752471533456,2.089789219171922,,0.5034279555987932,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,
1,1.0455548096288483,-0.4897623840726178,2.0628368536452713,-1.7645135849361147,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-1.2313932643363965,-1.0464627355633285,,-1.3440140832958607,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,
2,-0.10760525558645824,0.2569530922366421,-1.1914039404570154,-1.7645135849361147,-1.6724592395536968,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,1.0443719009268386,-1.1578146534303573,0.5034279555987932,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,
1,-0.618202742879064,-0.738667542842371,0.21583532185748686,-0.8701833340815202,0.1405047057619635,-0.7049259983890862,2.3348689263480744,-0.19660900859152544,-0.0010454173182449684,-0.341676771851476,0.5034279555987932,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
1,-0.07039416898436751,-0.9875727016121243,-0.9275465787730462,0.024146916773074168,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,-0.341676771851476,0.5034279555987932,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1
2,-0.10760525558645824,-0.2408572253028645,-1.3673088482463283,-1.7645135849361147,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,-0.341676771851476,0.5034279555987932,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1,1.086602090726,0.2569530922366421,-0.9275465787730462,0.9184771676276685,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,2.089789219171922,0.4744611097274053,0.5034279555987932,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
1,1.5914452862760142,-0.07492045278969563,2.1507893075399274,-1.7645135849361147,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-1.2313932643363965,1.0443719009268386,,0.5034279555987932,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1
1,0.36654838400306894,0.008047933466888799,0.03993041406817406,-1.7645135849361147,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,-1.3440140832958607,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1
1,-0.28598829960679006,-0.738667542842371,1.2712647685933636,0.9184771676276685,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,0.5034279555987932,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1
1,1.9524311882612448,1.2525737273156552,0.12788286796283044,0.024146916773074168,-0.7659772668958666,1.0270789116578085,-0.4282895663715403,-1.2313932643363965,-1.0464627355633285,,0.5034279555987932,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1
1,-0.0017262875227774049,-0.9046043153555399,1.4471696763826765,0.024146916773074168,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,,0.5034279555987932,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,,,,0
1,0.3086218471276494,-0.738667542842371,1.1833123146987072,-1.7645135849361147,0.1405047057619635,1.0270789116578085,2.3348689263480744,-0.19660900859152544,1.0443719009268386,,-1.3440140832958607,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1,0.22307470988779132,-0.9046043153555399,-0.3998318554051079,-1.7645135849361147,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-1.2313932643363965,-1.0464627355633285,-1.1578146534303573,0.5034279555987932,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,0.686870624340654,0.2569530922366421,-1.103451486562359,0.024146916773074168,1.0469866784197936,1.0270789116578085,2.3348689263480744,-0.19660900859152544,-0.0010454173182449684,1.2905989913062865,2.350869994493447,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
2,-0.14635081998657332,0.2569530922366421,-0.3118794015104515,0.9184771676276685,0.1405047057619635,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,-1.1578146534303573,0.5034279555987932,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1,-0.40836290399923275,-0.738667542842371,2.238741761434584,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,1.2905989913062865,-1.3440140832958607,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
1,-0.35542341996739235,0.2569530922366421,-0.3998318554051079,-0.8701833340815202,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-1.0464627355633285,,0.5034279555987932,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1
2,0.5848278507720341,2.2481943623946683,-0.13597449372113873,0.9184771676276685,1.0469866784197936,-0.7049259983890862,2.3348689263480744,0.8381752471533456,1.0443719009268386,0.4744611097274053,2.350869994493447,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
1,-0.6212716984751127,-1.2364778603818776,0.03993041406817406,0.9184771676276685,1.0469866784197936,1.0270789116578085,-0.4282895663715403,-1.2313932643363965,-1.0464627355633285,1.2905989913062865,-1.3440140832958607,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
1,3.0016303826604007,3.2438149974736814,-1.279356394351672,-0.8701833340815202,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,0.8381752471533456,-1.0464627355633285,0.4744611097274053,0.5034279555987932,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,,,,1
1,-0.7329049582813849,-0.738667542842371,0.5676451374361124,0.024146916773074168,0.1405047057619635,1.0270789116578085,-0.4282895663715403,2.9077437586430874,2.089789219171922,-0.341676771851476,1.4271489750461201,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,,,,1
2,1.0969598158626643,1.2525737273156552,-0.5757367631944207,0.9184771676276685,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.19660900859152544,-0.0010454173182449684,,0.5034279555987932,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,
